title,imgUrl,stars,reviews,price,category_id,isBestSeller,boughtInLastMonth
Metal Tabelalar Vintage Komik Keçi Banyo Kuralları Posteri Çiftlik Hayvanları Banyo Duvar Sanatı Keçi Tabelaları Metal Tabela Eski Ev Dekor Rustik Alüminyum Teneke Tabelalar Duvar Sanatı Oda için Metal Poster 8x12 inç,https://m.media-amazon.com/images/I/81hz+IRbMAL._AC_UL320_.jpg,5.0,0.0,453.95,174,False,0
Karga Kanvas Duvar Sanatı Koyu Academia Çiçek Vintage Poster Kuzgun Duvarlar İçin Sanat Eserleri Çiçekler Duvar Sanatı Retro Hayvan Baskıları Siyah Karga Resimleri Koyu Akademi Tabloları Vintage Gotik Sanat 16x24 inç Çerçevesiz,https://m.media-amazon.com/images/I/71ZgznAg3fL._AC_UL320_.jpg,5.0,0.0,858.36,174,False,0
"Retro Duvar Sanatı Oda Dekor Pembe Yeşil Sevimli Estetik Poster Vintage Pastel Pembe ve Yeşil Havalı Yatak Odası Banyo ve Yurt için Trendy Büyük Boy 12""x16"" Kidcore Gençler ve Kızlar için Duvar Baskıları ÇERÇEVESİZ",https://m.media-amazon.com/images/I/61UH3QUMeAL._AC_UL320_.jpg,4.6,0.0,499.39,174,False,0
Siyah ve Beyaz Kırmızı Ağaç Duvar Sanatı Kanvas Baskı Resim Büyük Kırmızı Ağaç Manzara Oturma Odası Yatak Odası Ofis için Modern Sanat Çerçeveli 20x40in,https://m.media-amazon.com/images/I/71TTSup6tJL._AC_UL320_.jpg,4.6,0.0,1849.41,174,False,0
Komik Metal Tabela Kaka Yapıyor musunuz Vintage Siyah Kedi Duvar Sanatı Dekorasyon Oturma Odası Banyo Mutfak Posteri Dekor 8 * 12 İnç,https://m.media-amazon.com/images/I/61K8LnQUlCL._AC_UL320_.jpg,4.8,0.0,453.95,174,False,200
WZVZGZ Vintage Duvar Posteri Metal Plak Baharatımızı Ölçmüyoruz Kerevit Vintage Oturma Odası için Yenilik Burcu Bahçe Yatak Odası Ofis Otel Cafe Bar Club Duvar Dekoru 5.5x8 Inç,https://m.media-amazon.com/images/I/51W1g5xq55L._AC_UL320_.jpg,4.1,0.0,375.33,174,False,0
"Büyük Mutluluk Noktası Git, Dövüş, Kazan - Spor - Çocuk Banyo Kuralları Duvar Sanatı - 7,5 x 10 inç - 3 Tabela Seti - Yıka, Fırçala, Yıkama",https://m.media-amazon.com/images/I/61i-p24ms3L._AC_UL320_.jpg,4.5,0.0,1362.75,174,False,0
Metal Tabela İkonik Formula 1 Arabaları Posteri Araba Yarışı Baskı Motor Yarışı Posteri Duvar Sanatı Oturma Odası Posterleri 12x8 inç 8 inç x 12 inç,https://m.media-amazon.com/images/I/71bPbCwvt3L._AC_UL320_.jpg,4.4,0.0,586.18,174,False,0
Xxxtentacion 17 Albüm Kapağı Resmi Ürün XXX Bad Vibes Forever Skins Trap Müzik Estetik Serin Duvar Dekoru Sanat Baskı Posteri 12x18,https://m.media-amazon.com/images/I/61+Qgpp6WJL._AC_UL320_.jpg,4.6,0.0,498.93,174,False,0
Dünya Gökyüzü + Su Posteri - Florida'nın Körfez Kıyısının Kabukları - Poster,https://m.media-amazon.com/images/I/81FGvvnLjvL._AC_UL320_.jpg,4.7,0.0,1224.61,174,False,0
"David Bowie ve Mars'tan Örümcekler Teneke Tabelalar 1972 Retro Komik Metal Tabela Vintage Poster Mutfak Bahçe Banyo Çiftlik Ev için Duvar Sanatı Kahve Dekor Teneke Tabela, 8x12 inç, 8 x 12 inç",https://m.media-amazon.com/images/I/71aJtMCAFbL._AC_UL320_.jpg,4.7,0.0,544.83,174,False,50
Vintage Metal Tabela Tuvalet Kağıdı ile Kara Kedi Kıç Peçeteler My Lord Saten Portre Posteri Metal Retro Vintage Teneke Tabela Bar Duvar Dekoru Poster 8X12Inch,https://m.media-amazon.com/images/I/71OD8Khm6qL._AC_UL320_.jpg,4.7,0.0,408.51,174,False,50
Fil Duvar Sanatı Zihniyeti Her Şeydir Motivasyon Ofis Duvar Kanvası Hayvanlar Posteri Oturma Odası için Çerçeveli Yapıt Asmaya Hazır (12x16 inç),https://m.media-amazon.com/images/I/81SMP0QVrqL._AC_UL320_.jpg,5.0,0.0,908.35,174,False,50
Oturma Odası için Duvar Sanatı 3D Metal Etkisi Aşk Kalp Çift Yatak Odası için Duvar Sanatı Dekoru 3 Parça Modern Soyut Gri Siyah Beyaz Kanvas Baskılar Posteri Duvar Süslemeleri için Resim Çerçeveli Tablolar,https://m.media-amazon.com/images/I/91WWznYCaqL._AC_UL320_.jpg,4.3,0.0,2720.95,174,False,50
"Max Ehrmann'dan Motivasyon Desiderata Şiiri (Parşömen G, 11 x 14)",https://m.media-amazon.com/images/I/91BV6rC4aRL._AC_UL320_.jpg,4.6,0.0,452.13,174,False,0
"CHDITB Çerçevesiz Soyut Kız Jimnastik Duvar Sanat Baskı, Spor Siluet Posteri, 3 Set (8"" x10"" ) Kanvas Kızlar için Egzersiz Spor Salonu Kiriş Posterleri Jimnastikçiler Yatak Odası Kreş Dekoru",https://m.media-amazon.com/images/I/51Y+VEbNkbL._AC_UL320_.jpg,4.5,0.0,622.07,174,False,0
Gitar Akor Posteri Çerçeveli Müzik Duvar Sanat Baskılar Tuval Sanat Gitar Akor Tablosu Bilgi Posteri Müzik Eğitim Duvar Dekoru Resimleri Çerçeveli 1624 inç,https://m.media-amazon.com/images/I/7189A33mW0L._AC_UL320_.jpg,0.0,0.0,2085.7,174,False,0
Okuma Alıntıları Şşşt Okuyorum Kanvas Duvar Sanatı Baskılar Dekor Komik Kitap Sevgilisi Posteri Boyama Çerçeveli Sanat Ev Okuma Odası Kütüphane Süslemeleri için,https://m.media-amazon.com/images/I/714jbSVqqdL._AC_UL320_.jpg,0.0,0.0,635.71,174,False,0
Bebek Ayakkabıları Bebek Yumuşak Elastik Günlük İlk Ayakkabılar Katı Yürüteçler Bebek Bebek Bebek Ayakkabıları Bebek Yürüyor Kız,https://m.media-amazon.com/images/I/61IGI5pCI5S._AC_UL320_.jpg,0.0,0.0,135.87,264,False,0
Uniseks Pamuklu Bodysuit ve Pantolon Seti,https://m.media-amazon.com/images/I/81-T3xa2WaL._AC_UL320_.jpg,4.7,0.0,439.4,264,False,0
"Kız Bebek Tulum Tulum, %100 Organik Pamuk Tek Parça Kıyafet Tulum, Mor Petek, 6 Ay",https://m.media-amazon.com/images/I/71bwABA8xpL._AC_UL320_.jpg,5.0,0.0,770.21,264,False,0
Dördüncü 4 Temmuz Bebek Kız Bebek Kıyafetleri Boyundan Bağlamalı Gömlek Romper Şort Tulum Sevimli ABD Çiçekli Giysiler,https://m.media-amazon.com/images/I/71rhiMIagXL._AC_UL320_.jpg,4.6,0.0,453.95,264,False,0
Uniseks-Çocuk Wellington Botları Yağmur,https://m.media-amazon.com/images/I/71BDSrBdndL._AC_UL320_.jpg,4.5,0.0,2042.53,264,False,0
Uniseks-Çocuk Beşik Tenisi Spor Ayakkabı,https://m.media-amazon.com/images/I/81OvWSxaLcL._AC_UL320_.jpg,3.5,0.0,758.85,264,False,0
Bebek Giysileri Erkek Kıza Özel Bebek Adı ve Numarası Kişiselleştirilmiş Hediye,https://m.media-amazon.com/images/I/61NK3qs1MSL._AC_UL320_.jpg,4.2,0.0,908.35,264,False,0
Bebek Kızların Minnie Mouse 3'lü Paket Bodysuits,https://m.media-amazon.com/images/I/813FofrdMLL._AC_UL320_.jpg,4.5,0.0,681.15,264,False,0
Küçük Kız Elbiseleri Dalgalı Kol Günlük Doğum Günü Partisi Elbisesi Yürümeye Başlayan Çocuklar Salıncak Twirly Yaz Sundress 1-8 Yaş,https://m.media-amazon.com/images/I/71PWjS0+C+L._MCnd_AC_UL320_.jpg,4.2,0.0,862.91,264,False,0
Kız Bebekler Yürümeye Başlayan Fermuarlı Kapşonlu Terry Mayo Örtüsü,https://m.media-amazon.com/images/I/81nd64Bdm1L._MCnd_AC_UL320_.jpg,4.8,0.0,817.47,264,True,0
Kentucky'de Birisi Beni Seviyor Bebek Bodysuit,https://m.media-amazon.com/images/I/71QupcaPMcL._AC_UL320_.jpg,4.7,0.0,908.35,264,False,0
Yeni Çocuk Kız Erkek Moda Giyim Setleri Sonbahar Kış 3 Parça Takım Elbise Kapüşonlu Mont Giysileri Bebek Pamuklu Marka Eşofmanlar,https://m.media-amazon.com/images/I/51nHeGaZX8L._AC_UL320_.jpg,4.3,0.0,557.09,264,False,0
Bebek Kız Bebek Yaz Sonbahar Çiçek Kolsuz Çan Alt Romper Tulum Tulumları,https://m.media-amazon.com/images/I/71WfND59E6L._AC_UL320_.jpg,4.7,0.0,726.13,264,False,0
"10'lu Paket Uzun Kollu Bodysuit Bebekler için Tek Parça %100 Organik Pamuk Erkek, Kız, Uniseks",https://m.media-amazon.com/images/I/71gRLc5Sx-L._AC_UL320_.jpg,4.7,0.0,2059.34,264,False,50
Bebek Bebek Kız Bebek Örgü Kazak Uzun Kollu Çiçek Nakışlı Kazak Kazak Sıcak Sonbahar Kış Giysileri,https://m.media-amazon.com/images/I/81DS7eEy6cL._AC_UL320_.jpg,4.6,0.0,890.17,264,False,0
"kız bebek Champion Uniseks 3'lü 5'li Kısa Kollu veya Uzun Kollu Çoklu Renklerde Bebek Body, Si ve Bebek Tişört Seti, Mavi, 0-6 US",https://m.media-amazon.com/images/I/61PBcRjD5OL._AC_UL320_.jpg,4.6,0.0,1360.47,264,False,0
Kız Çocuklar için Pamuklu Müslin Tulum Bebek kıyafetleri,https://m.media-amazon.com/images/I/6198aU2H76L._AC_UL320_.jpg,3.3,0.0,862.91,264,False,0
Kız Bebek Fırfırlı Kuşgözü Elbise ve Bloomer 2 Parça Set,https://m.media-amazon.com/images/I/61lGbM7BbVL._MCnd_AC_UL320_.jpg,5.0,0.0,2499.2,264,False,0
Kız Bebek Tutu Etek Saç Bandı Seti Yürümeye Başlayan Fırfırlı Tül Bebek Bezi Kılıfları 6-24 Ay arası,https://m.media-amazon.com/images/I/81hEv+U-jcL._AC_UL320_.jpg,4.8,0.0,817.47,264,False,0
Uniseks Çocuk Londra İlk Yürüteç Ayakkabısı,https://m.media-amazon.com/images/I/81iwMAMTzmL._AC_UL320_.jpg,4.5,0.0,817.92,264,False,0
Ultragirl Disney Küçük Denizkızı II Mary Bebekler için Jane,https://m.media-amazon.com/images/I/61G8TSOXEeL._AC_UL320_.jpg,0.0,0.0,3135.36,264,False,0
Bebek Bebek Saçaklı Mokasen Terlik Erkek Kız Püskül Süet Deri Bebek Spor Ayakkabısı Yumuşak Taban İlk Yürüyüş Loafer'ları Beşik Ayakkabı,https://m.media-amazon.com/images/I/61PJWKnVi2L._AC_UL320_.jpg,4.4,0.0,453.95,264,False,0
Pixar Toy Story Aslan Kral Minnie Mouse Kız Bebek Bodysuit Pantolon ve Kafa Bandı 3 Parça Kıyafet Seti Yenidoğandan Bebek'e,https://m.media-amazon.com/images/I/71VM2N+pD0L._AC_UL320_.jpg,4.7,0.0,926.52,264,False,0
baby-girls Kız Koleksiyonu Denim Shortall,https://m.media-amazon.com/images/I/81ZtsolW51L._AC_UL320_.jpg,4.6,0.0,1453.63,264,False,0
Bebek Yenidoğan Kız Bebek Giysileri Kız Bebek için Onesies Uzun Kollu Fırfırlı Kafa Bantlı Bebek Giysileri Kız Bebek Giysileri,https://m.media-amazon.com/images/I/81H5GVBXnGL._AC_UL320_.jpg,4.7,0.0,1135.55,264,False,0
Büyük Çocuklar 1/2/3 Katı Çiçekli Yaz Tulum Küçük Kız Elastik Bel Kolsuz Tek Parça Örgü Tulumlar Çoklu Paket,https://m.media-amazon.com/images/I/71OnSu0onXL._AC_UL320_.jpg,4.6,0.0,906.53,264,False,0
Yeni Doğan Kız Bebek Giysileri Bebek Kız Uzun Kollu Cadılar Bayramı Nervürlü Romper Bodysuit Karikatür Balkabağı Baskılar Bell,https://m.media-amazon.com/images/I/713+nxsZgXL._AC_UL320_.jpg,0.0,0.0,340.35,264,False,0
Uniseks-Çocuk Keelan Ayak Bileği Çizme,https://m.media-amazon.com/images/I/71wYupAX9+L._AC_UL320_.jpg,4.7,0.0,2496.93,264,False,100
Bebek Noel Kıyafeti İlk Noel Kız Bebek Erkek Kıyafeti Ayaklı Romper Noel Baba Şapkası 2 Adet,https://m.media-amazon.com/images/I/61eqz67bABL._AC_UL320_.jpg,4.4,0.0,817.47,264,False,0
6M-4Y 3 Adet Kız Bebek Rahat Kapüşonlu Ceket Pamuklu Tişört Pantolon Kazak,https://m.media-amazon.com/images/I/51+sH7ICGBL._AC_UL320_.jpg,4.7,0.0,1271.87,264,False,0
"Protez Fırçası Çift Kafalı Diş Fırçaları Sert Protez Temizleme Fırçası Protez Diş Fırçası Temizleme Fırçası Takma Diş Fırçası Takma Diş Temizleme için Diş Fırçası, 2 Renk (6 Parça)",https://m.media-amazon.com/images/I/61auI-ixd6L._AC_UL320_.jpg,3.7,0.0,363.07,126,False,200
Sıcak Tarçın Kürdanları 200 ct,https://m.media-amazon.com/images/I/619kHW6sRFL._AC_UL320_.jpg,4.5,0.0,453.95,126,False,900
"30'lu Paket Seyahat Diş Fırçası Kutusu Tutucu, 6 Renkli Plastik Diş Fırçası Kutusu Ev ve Dış Mekanlar için Taşınabilir Diş Fırçası Saklama",https://m.media-amazon.com/images/I/71Z-tGQ4RDS._AC_UL320_.jpg,4.3,0.0,771.57,126,False,200
Glide Pro-Health Gelişmiş Diş İpi Seçenekleri 30 Adet (Paket) 5),https://m.media-amazon.com/images/I/61R5knJLDuL._AC_UL320_.jpg,4.7,0.0,906.53,126,False,200
"Primal Life Organics - Kirli Ağız Diş Eti Serumu, Doğal Esansiyel Yağlar, İyi Nefes Almayı Destekler, Nazik Gargara, İyi Ağız Sağlığını Destekler, Diş Etleriniz İçin Harika, Paleo, Organik, Vegan, Glutensiz (0,5 oz)",https://m.media-amazon.com/images/I/61VuxZV3tiL._AC_UL320_.jpg,4.4,0.0,853.36,126,False,700
"Diş Lekesi Çıkarıcı, Diş Plağı Aracı, Tartar Silgi Parlatıcı, Profesyonel Diş Beyazlatma Parlatma Temizleme Seti, Evde Diş Taşını Etkili Bir Şekilde Temizlemek, Elektrikli Temizleyici DEĞİL Fırça/Diş Hekimi",https://m.media-amazon.com/images/I/415N6E2YvmL._AC_UL320_.jpg,3.8,0.0,453.95,126,False,300
"Oral-B Tam Hassas Diş Fırçası, 35 Ekstra Yumuşak - 4'lü Paket",https://m.media-amazon.com/images/I/61vKAR07-zL._AC_UL320_.jpg,4.6,0.0,590.27,126,False,1000
"Glide Threader Floss, her biri 30 Tek Kullanımlık Paket (2'li Değer Paketi)",https://m.media-amazon.com/images/I/61E52lvaxJL._AC_UL320_.jpg,4.8,0.0,0.0,126,False,50
"ECO olanakları Seyahat Diş Fırçası Seti - Diş Macunu ile Manuel Tek Kullanımlık Diş Fırçası, Ayrı Paketlenmiş Kağıt Kutuda, Kutu başına 100 Takım - Oteller ve Oteller için Seyahat Diş Fırçası ve Diş Macunu",https://m.media-amazon.com/images/I/61U6fHop+4L._AC_UL320_.jpg,4.7,0.0,2348.79,126,False,100
Waterpik Su Flosser Radiance 7 Uçlu Elektrikli Tezgah Üstü Dental Ağız Sulama Cihazı,https://m.media-amazon.com/images/I/711ORNaPX2L._AC_UL320_.jpg,4.4,0.0,5452.35,126,False,100
Yetişkinler ve Çocuklar için Operan Elektrikli Diş Fırçası Akıllı Zamanlayıcılı Yüksek Güçlü Sonic Şarj Edilebilir Diş Fırçası 5 Mod 6 Fırça Başlığı 40.000 VPM Motor 100 Gün Boyunca 6 Saat Hızlı Şarj (Siyah),https://m.media-amazon.com/images/I/41S3uiWHRVL._AC_UL320_.jpg,4.5,0.0,908.35,126,True,100
"Oral B Braun için Yedek Diş Fırçası Başlıkları (Ayrı Paketlenmiş),8 Paket Profesyonel Elektrikli Diş Fırçası Başlıkları Oral B 7000/Pro 1000/9600/ 5000/3000/8000 (8 Adet) ile uyumludur",https://m.media-amazon.com/images/I/71IXXJ0zVtL._AC_UL320_.jpg,4.3,0.0,726.59,126,False,2000
"2 Adet Sp-4 Probiyotik Diş Macunu Beyazlatıcı,Sp-4 Diş Macunu Sp-4 Süper Probiyotik Aydınlatıcı Diş Macunu Parlatıcı, Ferah Nefes, Leke Çıkarıcı(Kırmızı)",https://m.media-amazon.com/images/I/71Ns6WnbHnL._AC_UL320_.jpg,2.6,0.0,403.96,126,False,100
"TEPE Diş İpi, Kürdan Diş İpi, Diş İpi Çubuklar, EasyPicks XS/S, Turuncu, 36 Pk",https://m.media-amazon.com/images/I/71q9OOdv5KL._AC_UL320_.jpg,4.4,0.0,303.99,126,False,600
"Listerine Sağlıklı Beyaz Canlı Çok Etkili Florürlü Ağız Durulama, Dişleri Beyazlatmak ve Kötü Nefesle Mücadele için Köpüklü Antikavity Gargara, 16 fl. ons",https://m.media-amazon.com/images/I/717MtugvgHL._AC_UL320_.jpg,4.5,0.0,4037.34,126,False,50
"Colgate Hassas Maksimum Güçlü Beyazlatıcı Diş Macunu, Nane - 6 Ons (6'lı Paket)",https://m.media-amazon.com/images/I/810nHZ1BGAL._AC_UL320_.jpg,4.8,0.0,0.0,126,False,200
"Crest Pro-Health Yoğunlaştırıcı Diş Macunu, Antikavity ve Hassas Dişler için Florürlü Günlük Koruma, 4,1 oz (3'lü Paket)",https://m.media-amazon.com/images/I/81q74n0ItVL._AC_UL320_.jpg,4.7,0.0,617.53,126,False,4000
"Yetişkin Çocuklar için Dil Kazıyıcı, Ağız Bakımı için 5 Paket Paslanmaz Çelik Dil Kazıyıcı, Ağız Kokusunu Azaltın, Metal Saklama Kutulu",https://m.media-amazon.com/images/I/51By6joaefL._AC_UL320_.jpg,4.6,0.0,408.51,126,False,100
| Bambu Diş Fırçası | Kömür İnfüzyonlu BPA İçermeyen Orta Kıllar | Organik ve Sürdürülebilir | Biyobozunur ve Çevre Dostu | 8'li set | Dişlerinizi Beyazlatmanın Doğal Yolu,https://m.media-amazon.com/images/I/61RdyNxzW7L._AC_UL320_.jpg,4.6,0.0,679.33,126,False,300
"Protez Banyosu Kılıfı, Protez Kabı, Sızdırmaz Taşınabilir Tutucu Kılıfı, Temizleyici Fırçalı Protez Temizleme Kiti, Süzgeçli ve Aynalı Protez Kutusu, Hizalayıcı Tutucu Ağız Koruyucu için Protez Kılıfı",https://m.media-amazon.com/images/I/61SD16XBzeL._AC_UL320_.jpg,4.5,0.0,449.4,126,False,200
"BreathRx Anti-Bakteriyel Ağız Durulama (33oz Şişe), Büyük Ekonomik Boyut.",https://m.media-amazon.com/images/I/61NjCWqx3oL._AC_UL320_.jpg,4.7,0.0,1135.09,126,False,600
"Listerine Smart Rinse Çocuklar için Alkolsüz Çürümeye Karşı Sodyum Florürlü Gargara, Diş Boşluğunu Korumak için ADA Kabul Edilmiş Oral Durulama, Nane Kalkanı Aromalı, Hazır Paket, 2 x 500 mL",https://m.media-amazon.com/images/I/81JZ2gpHDBL._AC_UL320_.jpg,4.5,0.0,465.31,126,False,1000
"Oral-B CrossAction Yedek Diş Fırçası Başlıkları, Beyaz, (4'lü Paket)",https://m.media-amazon.com/images/I/81++akkwOPL._AC_UL320_.jpg,4.7,0.0,749.76,126,False,300
"Su Flosser Kablosuz Taşınabilir Ağız Sulama Cihazı 3 Mod 7 Jet Uçlu Katlanabilir Mini Su Dental Diş İpi, Ev ve Seyahat Dişler için Su Flosserleri, Diş Telleri Köprü Bakımı",https://m.media-amazon.com/images/I/61SOx8wx44L._AC_UL320_.jpg,4.4,0.0,1635.39,126,False,50
"Plus White Premier Beyazlatma Sistemi - 5 Dakika Hızlı Beyazlatma Jeli, Comfort Fit Ağız Tepsisi ve StainGuard Sonrası Durulama - Evde Etkili Diş Beyazlatma - Diş Hekimi Onaylı İçerikle Profesyonel Diş Beyazlatma (2 oz Tüp, Ağız Tepsisi ve 4 oz Sonra Durulama)",https://m.media-amazon.com/images/I/81ROYH9U+9L._AC_UL320_.jpg,4.0,0.0,407.6,126,False,300
Plax Dental Durulama Yumuşak Nane 24 oz (6 Paket),https://m.media-amazon.com/images/I/61TybxYp0SL._AC_UL320_.jpg,4.6,0.0,2673.24,126,False,50
"4 Paket Taşınabilir Seyahat Diş Fırçası Kutusu, Ev, Seyahat, İş, Kamp, Okul için Nefes Alabilen Plastik Diş Fırçası Tutucu",https://m.media-amazon.com/images/I/61baIWfomcL._AC_UL320_.jpg,4.7,0.0,271.73,126,False,0
Plackers Hi Performance Fine Flosser 60 x 2 Çanta = 120 Toplam,https://m.media-amazon.com/images/I/51joH9gfydL._AC_UL320_.jpg,4.6,0.0,363.07,126,False,100
"Fixodent Plus Protez Yapıştırıcı Krem Sakız Bakımı - 2 oz, 6'lı Paket",https://m.media-amazon.com/images/I/51AOtGKMOKL._AC_UL320_.jpg,4.4,0.0,1135.55,126,False,50
"Philips Sonicare Vidalı HX7022/66 için Yedek Fırça Başlıkları HX7023/64 E-Serisi Elektrikli Diş Fırçası - Essence HX5610 ve Diğer Vidalı Diş Fırçası Modelleriyle Uyumlu Yedek Başlıklar, 6'lı Paket",https://m.media-amazon.com/images/I/61rCYIDe+NL._AC_UL320_.jpg,4.8,0.0,635.71,126,False,50
Sonsuzluk Dayağı: Bir Aşk Mektubu Kart Oyunu | Yetişkinler ve Çocuklar için Eğlenceli Marvel Temalı Strateji Risk ve Kesinti Oyunu | 10+ yaş | 2-6 Oyuncu | Ortalama Oynama Süresi 15 Dakika | Z-Man Games tarafından yapılmıştır,https://m.media-amazon.com/images/I/81LD3nKKJaL._AC_UL320_.jpg,4.6,0.0,544.83,223,False,50
3'ü 1 Arada Kumar El Tipi Video Oyunu Paketi - El Tipi Solitaire Oyunu - El Tipi Blackjack Oyunu - El Tipi Poker Oyunu,https://m.media-amazon.com/images/I/71RoyqNnqGL._AC_UL320_.jpg,4.2,0.0,1360.93,223,False,50
MOUNT CLEVEREST - Orijinal Sürüm | Doğru mu Yanlış mı Bilgi Yarışması Oyunu | Yetişkinler ve Çocuklar için Eğlenceli Aile Kart Oyunu | Çocuklar için Parti Oyunları Doğum Günü | Seyahat Oyunları | Erkek ve Kız Çocuklara Hediye | Stocking Stuffer,https://m.media-amazon.com/images/I/71keLm9qxsL._AC_UL320_.jpg,4.3,0.0,681.15,223,False,200
"ArtCreativity'den Klasik Pin Sanatı Oyunu Seti - Otistik Çocuklar için Pin Sanatı Oyuncağı - Büyük 5 x 7 İnç ve Küçük 3,5 x 5 İnç Tahtalar İçerir - Saatlerce Eğlence - Dayanıklı - Güzel Dekorasyon - Çocuklar veya Yetişkinler için En İyi Hediye",https://m.media-amazon.com/images/I/91BVu22TaXL._AC_UL320_.jpg,4.6,0.0,1089.2,223,False,0
"Dakikalık Eğlenceli Parti Oyunu - Şaşırtıcı, Kazanmak İçin 237 Dakika Düellolar, Takımlar, Partiler için Mücadeleler - Gençler, Aile, Arkadaşlar, Çocuklar, Yetişkinler için Ev, İzcilik Oyunları, Okul, Seyahat. 2-12 Oyuncu.",https://m.media-amazon.com/images/I/91ywFcZ34EL._AC_UL320_.jpg,4.4,0.0,1135.55,223,True,3000
El Kumanda Kolu Oyun Buzzerları - Tehlikeli Turlar ve Birçok Trivia ve Buzzer Oyunları için Harika - 4 Paket,https://m.media-amazon.com/images/I/91r9UkovRaL._AC_UL320_.jpg,3.7,0.0,1317.31,223,False,0
Arama Partisi: Parkta Kaos — 3D Arama ve Bulma Macera Oyunu - What Do You Meme?®'den Yetişkinler ve Aileler için Oyunlar,https://m.media-amazon.com/images/I/91CIgXd5APL._AC_UL320_.jpg,4.3,0.0,1135.55,223,False,50
Harika Kale Kolları İticiler Oyun Masaları için Yedek Aksesuarlar - 2 Kırmızı Hava Hokeyi İticisi ve Çocuklar için 4 Kırmızı Disk,https://m.media-amazon.com/images/I/61riri0M-0L._AC_UL320_.jpg,4.3,0.0,317.63,223,False,50
Mainstreet Classics Geleneksel Ahşap Cribbage Masa Oyunu Seti,https://m.media-amazon.com/images/I/71QQiOFU8XL._AC_UL320_.jpg,4.6,0.0,590.27,223,False,50
Ravine: Ustalıklı ve İşbirliğine Dayalı Bir Kart Oyunu,https://m.media-amazon.com/images/I/71s8lb18gxL._AC_UL320_.jpg,4.7,0.0,1588.13,223,False,400
The Big Foot Bingo Dauber-5pk (Karışık),https://m.media-amazon.com/images/I/611MS8Eo7JL._AC_UL320_.jpg,5.0,0.0,1588.13,223,False,0
"eeBoo: Kamyonlar ve Otobüs Küçük Hafıza Eşleştirme Oyunu, Gelişimsel ve Eğitici, Tanıma, Konsantrasyon ve Hafızayı Keskinleştirir, 3 Yaş ve Üzeri İçin Mükemmel",https://m.media-amazon.com/images/I/81GnadE+9fL._AC_UL320_.jpg,4.5,0.0,453.95,223,False,100
"Hikaye Zar Seti, Erken Eğitim için 9 Renkli Hikaye Anlatma Küpü, 54 Görüntü İkonik Hikaye Anlatma Oyunu Zar, Dil İfade/Hayal Gücü, Aile Birliği/Parti/Çocuklar için Hediyeler/Yetişkinler, Tek Kişilik/Çok Oyunculu Oyunlar",https://m.media-amazon.com/images/I/612-TnK5b9L._AC_UL320_.jpg,4.8,0.0,453.95,223,False,50
Bir Polis ve Robot Oyunu,https://m.media-amazon.com/images/I/71aWb4Gk2sL._AC_UL320_.jpg,4.6,0.0,1817.15,223,False,100
DND Minyatürleri Durum İşaretleri - Takip Edilecek 96 Yüzük Dungeons and Dragons 5. Baskı ve Pathfinder gibi RPG/DND Mini'ler için 24 Farklı Durum ve Büyü Efekti Mükemmel DnD Hediyeleri ve D&D Aksesuarları Jetonları,https://m.media-amazon.com/images/I/81U8Akhm16L._AC_UL320_.jpg,4.8,0.0,1815.33,223,False,300
Ctosree 50 Adet Zar Hediye Kutuları 2 x 2 x 2 İnç Casino Teması Parti Süslemeleri Oyun Gecesi Süslemeleri Kırmızı Siyah Beyaz Zar Gable Kutusu Oyun Gecesi Süslemeleri için Kurdeleli Şeker Kutusu Doğum Günü Malzemeleri,https://m.media-amazon.com/images/I/71Go5YmjS0L._AC_UL320_.jpg,5.0,0.0,726.59,223,False,0
Pokémon TCG: Pokémon GO V Battle Deck,https://m.media-amazon.com/images/I/61KMGuxvS6L._AC_UL320_.jpg,4.3,0.0,537.1,223,False,300
Çocuklar için Cadılar Bayramı Oyunları Yetişkinler Cadılar Bayramı Balkabağı Temalı Oyunlar Pin Kuyruk Oyunu Parti Etkinlikleri Cadılar Bayramı Partisi Hediyeleri,https://m.media-amazon.com/images/I/91ped+ru97L._AC_UL320_.jpg,5.0,0.0,453.95,223,False,100
"Ticaret Kartları için Kart Saklama Kutusu, 1200+ Deri Komutan Kartı Deste Kutusu, Manyetik Kapaklı Kart Tutucusu, Sihirli Oyun Kartlarına Uygun (Siyah ve Kırmızı)",https://m.media-amazon.com/images/I/71YQqnE2LVL._AC_UL320_.jpg,4.6,0.0,1362.29,223,False,0
"Değerli Taş Fısıltı Destesi Kahin Kartları, Tarot Okuma için 54 Oracle Kart Destesi, Başlangıç Seviyesi Kahin Destesi, Üzerinde Anlam Olan Folyolu Kahin Kartları",https://m.media-amazon.com/images/I/813lS-QHd8L._AC_UL320_.jpg,0.0,0.0,772.03,223,False,0
"Yüzüklerin Efendisi Kart Oyunu Angmar Uyanmış HERO EXPANSION - İşbirlikçi Macera Oyunu, Strateji Oyunu, 14+ Yaş, 1-4 Oyuncu, 30-120 Dakika Oynama Süresi, Fantezi Uçuş Oyunları Tarafından Yapılmıştır",https://m.media-amazon.com/images/I/91SNXTdVTXL._AC_UL320_.jpg,4.4,0.0,1580.4,223,False,50
"CHH P 9 Parçalı Plastik Beşik Mandalı Seti Her Birinden 3'er Adet Mavi, Yeşil ve Kırmızı",https://m.media-amazon.com/images/I/61MHrUIHjuL._AC_UL320_.jpg,4.4,0.0,211.75,223,False,100
